方形椅,圓形椅,品名,平台,材質,尺寸(寬×深×高cm),椅背高度(cm),椅背體積(cm),椅墊面積(cm),椅墊厚度(cm),椅腳高度(cm),椅腳體積(cm),重量(kg),商品連結,chair_id,無椅背,異常椅背,大椅腳體積,大椅墊
1,0,代餐椅木椅子家用靠背椅北奶油餐桌椅小型餐凳子,淘寶,實木,45×45×85,38.1,3201.0,1896.0,3.0,38.6,6953.0,5.025,https://detail.tmall.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22ea880de2224cd7e084bf503b36b728d7%22%7D&id=707636580433&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=_351WygKV4PorKAXILySS0PPsSm32IytKF5fgwV1Fa1K5VWcjAiT05HdcS1o_5JlvHGB9TswOf3ob4SSBLYKboRDA69gc-dQTYp2t4ggtuk&skuId=5142281134441&spm=a21n57.1.item.20,1374_aug2,0,0,0,0
1,0,代餐椅木椅子家用靠背椅北奶油餐桌椅小型餐凳子,淘寶,實木,45×45×85,40.0,3127.0,2049.0,3.0,43.1,6009.0,4.955,https://detail.tmall.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22ea880de2224cd7e084bf503b36b728d7%22%7D&id=707636580433&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=_351WygKV4PorKAXILySS0PPsSm32IytKF5fgwV1Fa1K5VWcjAiT05HdcS1o_5JlvHGB9TswOf3ob4SSBLYKboRDA69gc-dQTYp2t4ggtuk&skuId=5142281134441&spm=a21n57.1.item.20,1374_aug3,0,0,0,0
1,0,代餐椅木椅子家用靠背椅北奶油餐桌椅小型餐凳子,淘寶,實木,45×45×85,36.2,3295.0,2233.0,3.0,38.7,5614.0,5.096,https://detail.tmall.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22ea880de2224cd7e084bf503b36b728d7%22%7D&id=707636580433&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=_351WygKV4PorKAXILySS0PPsSm32IytKF5fgwV1Fa1K5VWcjAiT05HdcS1o_5JlvHGB9TswOf3ob4SSBLYKboRDA69gc-dQTYp2t4ggtuk&skuId=5142281134441&spm=a21n57.1.item.20,1374_aug4,0,0,0,0
1,0,免安全木椅子靠背椅餐椅家用榫卯构木凳子中式白色餐桌椅,淘寶,實木,45×40×85,43.9,7407.0,2032.0,3.0,51.5,4225.0,4.948,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22b69d0c32c85b379fd422708a65ea69d6%22%7D&id=829430691744&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=XGrAq4fLC_cEY8Mg05MYDECU80YoRtx3HfITtdbQwRfm9Xscoy-HCyg3_BiWLJF3XwCddQ9TtxKPTA0f6HLjRvuqay3ghYv3Ef7C38nEtSo&skuId=5606080788169&spm=a21n57.1.item.22,1375_aug1,0,0,0,0
1,0,免安全木椅子靠背椅餐椅家用榫卯构木凳子中式白色餐桌椅,淘寶,實木,45×40×85,41.7,6937.0,1868.0,3.0,46.6,4197.0,4.91,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22b69d0c32c85b379fd422708a65ea69d6%22%7D&id=829430691744&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=XGrAq4fLC_cEY8Mg05MYDECU80YoRtx3HfITtdbQwRfm9Xscoy-HCyg3_BiWLJF3XwCddQ9TtxKPTA0f6HLjRvuqay3ghYv3Ef7C38nEtSo&skuId=5606080788169&spm=a21n57.1.item.22,1375_aug2,0,0,0,0
1,0,免安全木椅子靠背椅餐椅家用榫卯构木凳子中式白色餐桌椅,淘寶,實木,45×40×85,44.9,8028.0,2054.0,3.0,47.5,4580.0,4.925,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22b69d0c32c85b379fd422708a65ea69d6%22%7D&id=829430691744&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=XGrAq4fLC_cEY8Mg05MYDECU80YoRtx3HfITtdbQwRfm9Xscoy-HCyg3_BiWLJF3XwCddQ9TtxKPTA0f6HLjRvuqay3ghYv3Ef7C38nEtSo&skuId=5606080788169&spm=a21n57.1.item.22,1375_aug3,0,0,0,0
1,0,免安全木椅子靠背椅餐椅家用榫卯构木凳子中式白色餐桌椅,淘寶,實木,45×40×85,36.3,6745.0,2011.0,3.0,50.7,4531.0,5.043,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22b69d0c32c85b379fd422708a65ea69d6%22%7D&id=829430691744&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=XGrAq4fLC_cEY8Mg05MYDECU80YoRtx3HfITtdbQwRfm9Xscoy-HCyg3_BiWLJF3XwCddQ9TtxKPTA0f6HLjRvuqay3ghYv3Ef7C38nEtSo&skuId=5606080788169&spm=a21n57.1.item.22,1375_aug4,0,0,0,0
1,0,胡桃木色木餐椅家用代靠背椅子北高餐吃椅白蜡木,淘寶,實木,45×50×85,35.3,8376.0,2560.0,3.0,42.3,6138.0,4.926,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22d8e1396d0b020abf4e121669d43f2dea%22%7D&id=904588081731&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=T5FheCQJlRg9ijftSw2FDgyzucpNbXvxxYDef4ME44R6d5RnnByAOv0bFuzgWcZ2nHTYIpSH7fqui9JEbYGbCqCfdQZOkBlpjUuEVhyghj8&skuId=5762807808069&spm=a21n57.1.item.36,1384_aug1,0,0,0,0
1,0,胡桃木色木餐椅家用代靠背椅子北高餐吃椅白蜡木,淘寶,實木,45×50×85,36.8,9384.0,2220.0,3.0,39.9,7362.0,5.057,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22d8e1396d0b020abf4e121669d43f2dea%22%7D&id=904588081731&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=T5FheCQJlRg9ijftSw2FDgyzucpNbXvxxYDef4ME44R6d5RnnByAOv0bFuzgWcZ2nHTYIpSH7fqui9JEbYGbCqCfdQZOkBlpjUuEVhyghj8&skuId=5762807808069&spm=a21n57.1.item.36,1384_aug2,0,0,0,0
1,0,胡桃木色木餐椅家用代靠背椅子北高餐吃椅白蜡木,淘寶,實木,45×50×85,34.3,8685.0,1959.0,3.0,48.2,7564.0,4.947,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22d8e1396d0b020abf4e121669d43f2dea%22%7D&id=904588081731&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=T5FheCQJlRg9ijftSw2FDgyzucpNbXvxxYDef4ME44R6d5RnnByAOv0bFuzgWcZ2nHTYIpSH7fqui9JEbYGbCqCfdQZOkBlpjUuEVhyghj8&skuId=5762807808069&spm=a21n57.1.item.36,1384_aug3,0,0,0,0
1,0,胡桃木色木餐椅家用代靠背椅子北高餐吃椅白蜡木,淘寶,實木,45×50×85,39.5,8148.0,2163.0,3.0,39.0,7185.0,5.009,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22d8e1396d0b020abf4e121669d43f2dea%22%7D&id=904588081731&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=T5FheCQJlRg9ijftSw2FDgyzucpNbXvxxYDef4ME44R6d5RnnByAOv0bFuzgWcZ2nHTYIpSH7fqui9JEbYGbCqCfdQZOkBlpjUuEVhyghj8&skuId=5762807808069&spm=a21n57.1.item.36,1384_aug4,0,0,0,0
1,0,老式木椅村吃餐椅儿童家店椅鞋凳家用靠背椅子原木,淘寶,實木,40×40×80,43.9,5962.0,1794.0,2.0,45.0,6934.0,5.062,https://detail.tmall.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22f3b8f6141aaf5847544c5b7ca6de07df%22%7D&id=901173265240&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=r7xjKlTDvYTw5YNT7GWjyeDtj52hE-lwR9h3MSiK3GpeKQW2MWiQsYpAaYf083-XL1nlMK1Ux3WRGTekcg5YDVZqlaTLP5KauzYkfw4lYgE&skuId=5792939176387&spm=a21n57.1.item.38,1386_aug1,0,0,0,0
1,0,老式木椅村吃餐椅儿童家店椅鞋凳家用靠背椅子原木,淘寶,實木,40×40×80,40.9,5805.0,1685.0,2.0,45.8,6479.0,4.954,https://detail.tmall.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22f3b8f6141aaf5847544c5b7ca6de07df%22%7D&id=901173265240&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=r7xjKlTDvYTw5YNT7GWjyeDtj52hE-lwR9h3MSiK3GpeKQW2MWiQsYpAaYf083-XL1nlMK1Ux3WRGTekcg5YDVZqlaTLP5KauzYkfw4lYgE&skuId=5792939176387&spm=a21n57.1.item.38,1386_aug2,0,0,0,0
1,0,老式木椅村吃餐椅儿童家店椅鞋凳家用靠背椅子原木,淘寶,實木,40×40×80,42.2,7320.0,1445.0,2.0,40.5,5767.0,4.904,https://detail.tmall.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22f3b8f6141aaf5847544c5b7ca6de07df%22%7D&id=901173265240&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=r7xjKlTDvYTw5YNT7GWjyeDtj52hE-lwR9h3MSiK3GpeKQW2MWiQsYpAaYf083-XL1nlMK1Ux3WRGTekcg5YDVZqlaTLP5KauzYkfw4lYgE&skuId=5792939176387&spm=a21n57.1.item.38,1386_aug3,0,0,0,0
1,0,老式木椅村吃餐椅儿童家店椅鞋凳家用靠背椅子原木,淘寶,實木,40×40×80,38.0,7102.0,1381.0,2.0,43.1,7270.0,5.097,https://detail.tmall.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%22f3b8f6141aaf5847544c5b7ca6de07df%22%7D&id=901173265240&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=r7xjKlTDvYTw5YNT7GWjyeDtj52hE-lwR9h3MSiK3GpeKQW2MWiQsYpAaYf083-XL1nlMK1Ux3WRGTekcg5YDVZqlaTLP5KauzYkfw4lYgE&skuId=5792939176387&spm=a21n57.1.item.38,1386_aug4,0,0,0,0
0,1,便式小型木折椅靠背省空家用多功能餐桌椅培凳,淘寶,實木,35×35×75,29.3,3746.0,2221.0,2.0,46.9,3746.0,5.001,https://detail.tmall.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%223a608c665c5f0d893e67c1c11315cda6%22%7D&id=663185867549&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=fHdhXlBnD4vUXKyMxdx7AwBBZpdsEyD6rXV9ZoEHi7sAJPi3Mbu4TCPQsWlluDXBI1OBZpNVaYAEeKo1qz_Y-chkRKyHoUSkf_vCQc9QF3Q&skuId=4953095483624&spm=a21n57.1.item.41,1388_aug1,0,0,0,0
0,1,便式小型木折椅靠背省空家用多功能餐桌椅培凳,淘寶,實木,35×35×75,26.7,3668.0,2471.0,2.0,40.4,3693.0,5.098,https://detail.tmall.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%223a608c665c5f0d893e67c1c11315cda6%22%7D&id=663185867549&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=fHdhXlBnD4vUXKyMxdx7AwBBZpdsEyD6rXV9ZoEHi7sAJPi3Mbu4TCPQsWlluDXBI1OBZpNVaYAEeKo1qz_Y-chkRKyHoUSkf_vCQc9QF3Q&skuId=4953095483624&spm=a21n57.1.item.41,1388_aug2,0,0,0,0
0,1,便式小型木折椅靠背省空家用多功能餐桌椅培凳,淘寶,實木,35×35×75,32.3,3757.0,2423.0,2.0,45.0,4044.0,4.935,https://detail.tmall.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%223a608c665c5f0d893e67c1c11315cda6%22%7D&id=663185867549&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=fHdhXlBnD4vUXKyMxdx7AwBBZpdsEyD6rXV9ZoEHi7sAJPi3Mbu4TCPQsWlluDXBI1OBZpNVaYAEeKo1qz_Y-chkRKyHoUSkf_vCQc9QF3Q&skuId=4953095483624&spm=a21n57.1.item.41,1388_aug3,0,0,0,0
0,1,便式小型木折椅靠背省空家用多功能餐桌椅培凳,淘寶,實木,35×35×75,32.1,3163.0,2338.0,2.0,45.9,4325.0,4.996,https://detail.tmall.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%223a608c665c5f0d893e67c1c11315cda6%22%7D&id=663185867549&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=fHdhXlBnD4vUXKyMxdx7AwBBZpdsEyD6rXV9ZoEHi7sAJPi3Mbu4TCPQsWlluDXBI1OBZpNVaYAEeKo1qz_Y-chkRKyHoUSkf_vCQc9QF3Q&skuId=4953095483624&spm=a21n57.1.item.41,1388_aug4,0,0,0,0
1,0,家用椅餐椅木椅子桌椅中生椅房公椅老人靠背椅,淘寶,實木,40×48×82,40.3,3424.0,2159.0,2.0,44.3,3017.0,5.007,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%2274ca0c25d50e131203a2c51ef0116f23%22%7D&id=912832379017&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=g4SViqdxvEfgLMqd_n53va0NkFqD8go72VGJDjBP2lho6twy6-Edf18zBEEh-bdjdDDJIM01QDsaCdss3c5N8MUI_rtrymCWzNlDuVgBrrw&skuId=5779272281416&spm=a21n57.1.item.47,1392_aug1,0,0,0,0
1,0,家用椅餐椅木椅子桌椅中生椅房公椅老人靠背椅,淘寶,實木,40×48×82,41.6,4410.0,2206.0,2.0,36.5,4008.0,5.023,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%2274ca0c25d50e131203a2c51ef0116f23%22%7D&id=912832379017&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=g4SViqdxvEfgLMqd_n53va0NkFqD8go72VGJDjBP2lho6twy6-Edf18zBEEh-bdjdDDJIM01QDsaCdss3c5N8MUI_rtrymCWzNlDuVgBrrw&skuId=5779272281416&spm=a21n57.1.item.47,1392_aug2,0,0,0,0
1,0,家用椅餐椅木椅子桌椅中生椅房公椅老人靠背椅,淘寶,實木,40×48×82,43.6,3733.0,1816.0,2.0,37.6,3377.0,5.072,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%2274ca0c25d50e131203a2c51ef0116f23%22%7D&id=912832379017&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=g4SViqdxvEfgLMqd_n53va0NkFqD8go72VGJDjBP2lho6twy6-Edf18zBEEh-bdjdDDJIM01QDsaCdss3c5N8MUI_rtrymCWzNlDuVgBrrw&skuId=5779272281416&spm=a21n57.1.item.47,1392_aug3,0,0,0,0
1,0,家用椅餐椅木椅子桌椅中生椅房公椅老人靠背椅,淘寶,實木,40×48×82,34.5,3438.0,1704.0,2.0,48.3,3182.0,4.929,https://item.taobao.com/item.htm?priceTId=2100c82317471423453122083e0c52&utparam=%7B%22aplus_abtest%22%3A%2274ca0c25d50e131203a2c51ef0116f23%22%7D&id=912832379017&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=g4SViqdxvEfgLMqd_n53va0NkFqD8go72VGJDjBP2lho6twy6-Edf18zBEEh-bdjdDDJIM01QDsaCdss3c5N8MUI_rtrymCWzNlDuVgBrrw&skuId=5779272281416&spm=a21n57.1.item.47,1392_aug4,0,0,0,0
1,0,老式木椅村手工吃餐椅儿童家店椅鞋凳家用靠背子,淘寶,實木,30×30×60,33.7,9028.0,2219.0,2.0,47.1,4375.0,4.999,https://detail.tmall.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%22312b6c24b021cdafe7aeb72524a30fc1%22%7D&id=874450301339&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=nWHr-bzAyNQMeZybtWizbsmwo5lzL86yx1yEH1rjBbrySSZRWIvB4QsL8rEz13vjKFpLuzelK5lPs8g9k8QHZ3RrMMDckB5oGTLt6yx8HI4&skuId=5789533064977&spm=a21n57.1.item.10,1396_aug1,0,0,0,0
1,0,老式木椅村手工吃餐椅儿童家店椅鞋凳家用靠背子,淘寶,實木,30×30×60,34.4,6992.0,2375.0,2.0,44.3,4562.0,5.012,https://detail.tmall.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%22312b6c24b021cdafe7aeb72524a30fc1%22%7D&id=874450301339&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=nWHr-bzAyNQMeZybtWizbsmwo5lzL86yx1yEH1rjBbrySSZRWIvB4QsL8rEz13vjKFpLuzelK5lPs8g9k8QHZ3RrMMDckB5oGTLt6yx8HI4&skuId=5789533064977&spm=a21n57.1.item.10,1396_aug2,0,0,0,0
1,0,老式木椅村手工吃餐椅儿童家店椅鞋凳家用靠背子,淘寶,實木,30×30×60,25.9,7876.0,2516.0,2.0,46.3,4215.0,5.043,https://detail.tmall.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%22312b6c24b021cdafe7aeb72524a30fc1%22%7D&id=874450301339&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=nWHr-bzAyNQMeZybtWizbsmwo5lzL86yx1yEH1rjBbrySSZRWIvB4QsL8rEz13vjKFpLuzelK5lPs8g9k8QHZ3RrMMDckB5oGTLt6yx8HI4&skuId=5789533064977&spm=a21n57.1.item.10,1396_aug3,0,0,0,0
1,0,老式木椅村手工吃餐椅儿童家店椅鞋凳家用靠背子,淘寶,實木,30×30×60,32.4,8428.0,2378.0,2.0,48.1,4344.0,5.099,https://detail.tmall.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%22312b6c24b021cdafe7aeb72524a30fc1%22%7D&id=874450301339&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=nWHr-bzAyNQMeZybtWizbsmwo5lzL86yx1yEH1rjBbrySSZRWIvB4QsL8rEz13vjKFpLuzelK5lPs8g9k8QHZ3RrMMDckB5oGTLt6yx8HI4&skuId=5789533064977&spm=a21n57.1.item.10,1396_aug4,0,0,0,0
0,0,藤折椅子木餐椅家用网侘寂日式休原木靠背吃椅,淘寶,實木,45×50×85,43.6,4944.0,2555.0,3.0,45.0,6145.0,4.966,https://item.taobao.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%2299d02d4d5615bcc2e5e81c6b196025ea%22%7D&id=743223247662&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=thJUM0pHLo_kQIQI97BKd7hrs-cIqRNIHLgG-wp7U-76mhiUIl_KPbqMgqY-HlFFuoV5WIvVv_zhsCpZMjqNPgeLfzIrnQWyR8IcGVLIrA0&skuId=5693596003056&spm=a21n57.1.item.29,1405_aug1,0,0,0,0
0,0,藤折椅子木餐椅家用网侘寂日式休原木靠背吃椅,淘寶,實木,45×50×85,44.1,4854.0,2399.0,3.0,41.8,6424.0,5.01,https://item.taobao.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%2299d02d4d5615bcc2e5e81c6b196025ea%22%7D&id=743223247662&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=thJUM0pHLo_kQIQI97BKd7hrs-cIqRNIHLgG-wp7U-76mhiUIl_KPbqMgqY-HlFFuoV5WIvVv_zhsCpZMjqNPgeLfzIrnQWyR8IcGVLIrA0&skuId=5693596003056&spm=a21n57.1.item.29,1405_aug2,0,0,0,0
0,0,藤折椅子木餐椅家用网侘寂日式休原木靠背吃椅,淘寶,實木,45×50×85,37.8,4042.0,2517.0,3.0,49.4,6082.0,4.944,https://item.taobao.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%2299d02d4d5615bcc2e5e81c6b196025ea%22%7D&id=743223247662&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=thJUM0pHLo_kQIQI97BKd7hrs-cIqRNIHLgG-wp7U-76mhiUIl_KPbqMgqY-HlFFuoV5WIvVv_zhsCpZMjqNPgeLfzIrnQWyR8IcGVLIrA0&skuId=5693596003056&spm=a21n57.1.item.29,1405_aug3,0,0,0,0
0,0,藤折椅子木餐椅家用网侘寂日式休原木靠背吃椅,淘寶,實木,45×50×85,38.1,4340.0,2569.0,3.0,51.6,6865.0,5.099,https://item.taobao.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%2299d02d4d5615bcc2e5e81c6b196025ea%22%7D&id=743223247662&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=thJUM0pHLo_kQIQI97BKd7hrs-cIqRNIHLgG-wp7U-76mhiUIl_KPbqMgqY-HlFFuoV5WIvVv_zhsCpZMjqNPgeLfzIrnQWyR8IcGVLIrA0&skuId=5693596003056&spm=a21n57.1.item.29,1405_aug4,0,0,0,0
0,0,木吧台椅子家用代商用收酒吧椅北原木靠背高凳,淘寶,實木,看不出具體尺寸，建議估計 38×38×80,34.8,3645.0,1399.0,2.0,59.6,2381.0,4.903,https://item.taobao.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%22f1ad622dc88b103d8e7bef6b13ad0bde%22%7D&id=780932232854&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=Qm89hN3DoR8PLHuXJhzN8WV9eqDLLyOuxpraQo7mtb1_PWjz3-jNKAAoYsL9CAVdeGFxMmUkmk8dILclPJs9iiBKM6NV5AqxIhGkaLU6hIQ&skuId=5335775617881&spm=a21n57.1.item.41,1409_aug1,0,0,0,0
0,0,木吧台椅子家用代商用收酒吧椅北原木靠背高凳,淘寶,實木,看不出具體尺寸，建議估計 38×38×80,35.5,2793.0,1351.0,2.0,72.0,2157.0,5.08,https://item.taobao.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%22f1ad622dc88b103d8e7bef6b13ad0bde%22%7D&id=780932232854&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=Qm89hN3DoR8PLHuXJhzN8WV9eqDLLyOuxpraQo7mtb1_PWjz3-jNKAAoYsL9CAVdeGFxMmUkmk8dILclPJs9iiBKM6NV5AqxIhGkaLU6hIQ&skuId=5335775617881&spm=a21n57.1.item.41,1409_aug2,0,0,0,0
0,0,木吧台椅子家用代商用收酒吧椅北原木靠背高凳,淘寶,實木,看不出具體尺寸，建議估計 38×38×80,37.0,3652.0,1448.0,2.0,66.5,2090.0,5.069,https://item.taobao.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%22f1ad622dc88b103d8e7bef6b13ad0bde%22%7D&id=780932232854&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=Qm89hN3DoR8PLHuXJhzN8WV9eqDLLyOuxpraQo7mtb1_PWjz3-jNKAAoYsL9CAVdeGFxMmUkmk8dILclPJs9iiBKM6NV5AqxIhGkaLU6hIQ&skuId=5335775617881&spm=a21n57.1.item.41,1409_aug3,0,0,0,0
0,0,木吧台椅子家用代商用收酒吧椅北原木靠背高凳,淘寶,實木,看不出具體尺寸，建議估計 38×38×80,36.5,3489.0,1568.0,2.0,67.9,1911.0,5.017,https://item.taobao.com/item.htm?priceTId=2100c82617471427006431923e0c0b&utparam=%7B%22aplus_abtest%22%3A%22f1ad622dc88b103d8e7bef6b13ad0bde%22%7D&id=780932232854&ns=1&abbucket=15&xxc=taobaoSearch&detail_redpacket_pop=true&query=%E5%AE%9E%E6%9C%A8%E6%A4%85&mi_id=Qm89hN3DoR8PLHuXJhzN8WV9eqDLLyOuxpraQo7mtb1_PWjz3-jNKAAoYsL9CAVdeGFxMmUkmk8dILclPJs9iiBKM6NV5AqxIhGkaLU6hIQ&skuId=5335775617881&spm=a21n57.1.item.41,1409_aug4,0,0,0,0
